legal_text,simplified_text
"Public Law 118-30
118th Congress

                            Joint Resolution


 
Providing for the reappointment of Roger W. Ferguson as a citizen regent 
of the Board of Regents of the Smithsonian Institution. <<NOTE: Dec. 21, 
                        2023 -  [H.J. Res. 64]>> 

    Resolved by the Senate and House of Representatives of the United 
States of America in Congress assembled, That in accordance with section 
5581 of the Revised Statutes of the United States (20 U.S.C. 43) the 
vacancy on the Board of Regents of the Smithsonian Institution, in the 
class other than Members of Congress, occurring by reason of the 
expiration of the term of Roger W. Ferguson of Florida on April 25, 
2023, is filled by the reappointment of the incumbent. <<NOTE: Time 
period. Effective date.>>  The reappointment is for a term of six years, 
beginning on the later of April 25, 2023, or the date of enactment of 
this joint resolution.

    Approved December 21, 2023.","  Resolution for Reappointment: This resolution reappoints Roger W. Ferguson as a citizen regent of the Board of Regents of the Smithsonian Institution. The reappointment is for a term of six years, starting from either April 25, 2023, or the date when this joint resolution is enacted. This fills the vacancy on the Board of Regents caused by the expiration of Roger W. Ferguson's previous term. The Senate and House of Representatives of the United States of America in Congress have approved this resolution on December 21, 2023."
"ernment or the Central Government for this purpose.
330. (1) Where any document is filed before any Court by the prosecution or the
accused, the particulars of every such document shall be included in a list and the prosecution
or the accused or the advocate for the prosecution or the accused, if any, shall be called
upon to admit or deny the genuineness of each such document soon after supply of such
documents and in no case later than thirty days after such supply:
Provided that the Court may, in its discretion, relax the time limit with reasons to be
recorded in writing:
Provided further that no expert shall be called to appear before the Court unless the
report of such expert is disputed by any of the parties to the trial.
(2) The list of documents shall be in such form as the State Government may, be rules,
provide.
(3) Where the genuineness of any document is not disputed, such document may be
read in evidence in inquiry, trial or other proceeding under this Sanhita without proof of the
signature of the person by whom it purports to be signed:
Provided that the Court may, in its discretion, require such signature to by proved.","Document Filing and Authentication:
When any document is submitted to a court, by either the prosecution or the accused, the details of each document must be listed. Then, the prosecution, the accused, or their lawyers must confirm whether each document is real or not, within thirty days of receiving the documents. The court has the option to extend this time limit with a written explanation. Additionally, if no one contests the authenticity of a document, it can be used as evidence in the legal proceedings without needing to prove the signature, unless the court decides otherwise. Furthermore, the format of the document list will be determined by the State Government."
"SECTION 46 of Children Act, 1960
Children Act, 1960
46. Transfers between children’s homes, etc., under the

Act, and children’s homes, etc, of like nature in different parts of India
(1) The Administrator

of a Union territory may direct any neglected child or delinquent child to be

transferred from any children's home or special school within the Union

territory to any other children’s home, special school or institution of a like

nature in any other State with the consent of the Government of that State.
(2) The Administrator

of a Union territory may, by general or special order, provide for the

reception in a children's home or special school within the Union territory of

a neglected child or delinquent child detained in a children's home or special

school or institution of a like nature in any other State where the Government

of that State makes an order for such transfer, and upon such transfer the

provisions of this Act shall apply to such child as if he had been originally

ordered to be sent to such children's home or special school under this Act.","Simplified text: Transfers of Children
The Children Act, 1960
Children’s Homes and Institutions Transfer
Administrator's Authority: In a Union territory, the Administrator can relocate a neglected or delinquent child from one children's home or special school to another in a different State with that State's government approval.
Reception Arrangements: The Administrator can also decide, through a general or specific directive, to accommodate a neglected or delinquent child from another State in a children's home or special school within the Union territory, when authorized by the other State's government. Once transferred, the provisions of this Act will apply to that child as if they were initially directed to that children's home or special school under this Act."
"SECTION 115 of Coast Guard Act, 1978
Chapter X
Chief Law Officer and Law Officers
115. Appointment of Chief Law Officer and Law Officers.-
(1) There shall be appointed by the Central Government, a Chief Law Officer and as many Law Officers as the Central Government may deem necessary.
(2) A person shall not be qualified for appointment as Chief Law Officer unless he-
(a) is a citizen of India; and
(b) has for at least ten years held a judicial office in the territory of India; or
(c) has for at least ten years been an advocate of a High Court or two or more such Courts in succession:
Provided that the Central Government may, if it is of opinion that it is necessary or expedient so to do in the exigencies of service, relax, for reasons to be recorded in writing, the qualification specified in clause (b) or clause (c) in respect of any person.
(3) A person shall not be qualified for appointment as Law Officer unless he-
(a) is a citizen of India, and
(b) is qualified for enrolment as an advocate of a High Court.
Explanation.-For the purposes of this section,-
(a) in computing the period during which a person has been an advocate of a High Court, there shall be included any period during which the person has held a judicial office after he became an advocate;
(b) the expression ""judicial office"" shall be deemed to include the post of Law Officer.","Simplified text: Chief Law Officer and Law Officers
Appointment: The Central Government will appoint a Chief Law Officer and as many Law Officers as they think are needed.
Qualifications for Chief Law Officer: To be Chief Law Officer, a person must:
Be an Indian citizen.
Have served as a judge in India for at least ten years or been an advocate in one or more High Courts for at least ten years.
In special cases, the Central Government can relax these qualifications with a written reason.
Qualifications for Law Officers: To be a Law Officer, a person must:
Be an Indian citizen.
Be eligible to practice law in a High Court.
Explanation: 
When counting years as a High Court advocate, any time spent as a judge will also count.
A ""judicial office"" includes being a Law Officer."
"Whilst the Common is in its ownership―
(a) the Trust must remain a charity;
(b) the objects of the Trust must include the primary objects.
From the appointed day the Churchwardens shall not be liable for any act, event, failure to act or omission so far as the act, event, failure to act or omission relates to the Common and occurred before the appointed day.
Where the transfer and vesting of the Common or any part of the Common effected by subsection (1) is a registrable disposition under the Land Registration Act 2002, the Trust must apply to the Chief Land Registrar for registration in the register of title of a restriction to reflect section 12(2).","While the Common is owned by the Trust:
The Trust must continue to operate as a charity.
The Trust's mission must include the main objectives.

From the appointed day, the Churchwardens will not be responsible for any actions, events, failures to act, or omissions related to the Common that occurred before the appointed day.

If the transfer of the Common or any part of it is a registrable transaction under the Land Registration Act 2002, the Trust must request the Chief Land Registrar to register a restriction in the title register to reflect section 12(2)."
"Public Law 117-247
117th Congress

                                 An Act


 
To require the Federal Communications Commission to incorporate data on 
 maternal health outcomes into its broadband health maps. <<NOTE: Dec. 
                         20, 2022 -  [S. 198]>> 

    Be it enacted by the Senate and House of Representatives of the 
United States of America in Congress assembled, <<NOTE: Data Mapping to 
Save Moms' Lives Act. 47 USC 642 note.>> 
SECTION 1. SHORT TITLE.

    This Act may be cited as the ``Data Mapping to Save Moms' Lives 
Act''.
SEC. 2. MAPPING BROADBAND CONNECTIVITY AND MATERNAL HEALTH 
                    OUTCOMES.

    (a) Incorporation of Maternal Mortality and Severe Maternal 
Morbidity Data.--Not later than 180 days <<NOTE: Deadline. Time 
period.>>  after the date of the enactment of this Act, the Federal 
Communications Commission shall incorporate publicly available data on 
maternal mortality and severe maternal morbidity, including for not less 
than 1 year postpartum, into the Mapping Broadband Health in America 
platform of the Commission.

    (b) Consultation With CDC.--The Federal Communications Commission 
shall consult with the Director of the Centers for Disease Control and 
Prevention regarding the maternal mortality and severe maternal 
morbidity data that should be incorporated under subsection (a).","Title: Data Mapping to Save Moms' Lives Act

Section 1: Short Title
This law may be called the ""Data Mapping to Save Moms' Lives Act"".

Section 2: Mapping Broadband Connectivity and Maternal Health Outcomes
a) Inclusion of Maternal Mortality and Severe Maternal Morbidity Data
Within 180 days of this Act being enacted, the Federal Communications Commission must add publicly available data on maternal mortality and severe maternal morbidity, including data for at least 1 year after childbirth, to the Mapping Broadband Health in America platform.

b) Consultation With CDC
The Federal Communications Commission must consult with the Director of the Centers for Disease Control and Prevention about the maternal mortality and severe maternal morbidity data to be included under subsection (a)."
"n every case tried summarily in which the accused does not plead guilty, the
Magistrate shall record the substance of the evidence and a judgment containing a brief
statement of the reasons for the finding.","In every trial where the accused doesn't admit guilt, the Magistrate must write down a summary of the evidence and a short explanation of the decision."
"SECTION 53 of Arbitration and Conciliation Act, 1996
The Arbitration and Conciliation Act, 1996
Chapter II Geneva

Convention Awards
53. Interpretation.
In this Chapter

""foreign award"" means an arbitral award on differences relating to

matters considered as commercial under the law in force in India made after the

28th day of July, 1924,-
a.  

  in

pursuance of an agreement for arbitration to which the Protocol set forth in

the Second Schedule applies, and
b.  

  between

persons of whom one is subject to the jurisdiction of some one of such Powers

as the Central Government, being satisfied that reciprocal provisions have been

made, may, by notification in the Official Gazette, declare to be panics to the

Convention set forth in the Third Schedule, and of whom the other is subject to

the jurisdiction of some other of the Powers aforesaid, and
c.  

  in

one of such territories as the Central Government, being satisfied that

reciprocal provisions have been made, may, by like notification, declare to be

territories to which the said Convention applies, and for the purposes of this

Chapter an award shall not be deemed to be final if any proceedings for the

purpose of contesting the validity of the award are pending in the 21 country

in which it was made.","Interpretation of Foreign Awards: According to this section in the Arbitration and Conciliation Act of 1996, Chapter II Geneva, a ""foreign award"" refers to an arbitrator's decision on business matters under Indian law, made after July 28, 1924. This award must be based on an arbitration agreement that follows the protocol in the Second Schedule. It also involves parties where one falls under Indian jurisdiction and the other falls under another jurisdiction approved by the Indian government. The award should be made in a territory recognized by the Indian government with reciprocal arrangements. An award is not considered final if there are ongoing proceedings contesting its validity in the country where it was issued."
"SECTION 204 of Ajmer Tenancy and Land Records Act, 1950
Chapter XVII
Transitional Provisions
204. Reinstatement of tenant ejected before commencement of this Act.-
(1) If, between the first day of June, 1942 and the commencement of this Act, the landlord of an estate mentioned in the Second Schedule had ejected a tenant from his holding, otherwise than in accordance with the Ajmere Land and Revenue Regulation, 1877 (2 of 1877), such tenant may, within 2[nine months] of such commencement, apply to the tahsildar to be reinstated in such holding.
(2) An application under this section shall state-
(i) the Khasra number and area or other description of such holding and the name and address of the person who is in possession thereof;
(ii) if such holding is held by a tenant, the khasra, number and area of other land in the possession of the landlord which may be given to the applicant in lieu of the holding from which he was so ejected; and
(iii) such other particulars as may be prescribed.
(3) The tahsildar shall, after hearing the parties and making such other inquiry as he deems fit, order-
(i) if such holding is in the possession of the landlord, that the applicant be reinstated in such holding; and
(ii) if such holding is held by a tenant, that an area of the land mentioned in clause (ii) of sub-section (2) or any other land in the possession of the landlord which is approximately equal in value to the holding from which the applicant was so ejected be allotted to him and demarcated on the spot.
(4) If the applicant cannot be reinstated in his holding under clause (i), or allotted other land under clause (ii) of sub-section (3), the tahsildar shall award to the applicant monetary compensation which shall be six times the annual rental value of the holding from which he was so ejected calculated at sanctioned rates applicable to hereditary tenants, recover the amount of such compensation as arrears of revenue and pay it to him.
(5) No person shall be reinstated in his holding under this section unless, within such time as may be allowed by the tahsildar, he pays to the landlord compensation, calculated in accordance with the provisions of this Act, for any improvement on such holding made by such landlord.
(6) The applicant shall be a hereditary tenant of the land in which he is reinstated or which is allotted to him under this section.
(7) The tahsildar shall, after deciding the case, submit the record for confirmation of the order passed by him to the sub-divisional officer.","Simplified text: Reinstatement of Ejected Tenants:

If a landlord ejected a tenant without following the Ajmere Land and Revenue Regulation between June 1, 1942, and the start of this Act, the tenant can apply within nine months of the Act's start to the tahsildar to be reinstated in their holding.

Application Details:
- The application must include:
    - Description of the holding and the current possessor.
    - Details of other land that the landlord can offer instead.
    - Any other required information.

Tahsildar's Actions:
- After a hearing and necessary inquiries, the tahsildar must:
    - Reinstate the applicant in the holding if it's with the landlord.
    - Provide equivalent land if the holding is with another tenant.

Compensation:
- If reinstatement or land allotment isn't possible, the applicant receives compensation equal to six times the annual rental value, paid as revenue arrears.
- To be reinstated, the tenant must compensate the landlord for any improvements made on the holding.

Tenancy Status:
- The reinstated tenant becomes a hereditary tenant of the reinstated or allocated land.

Review and Confirmation:
- The tahsildar submits the case record to the sub-divisional officer for confirmation after making a decision."
"Public Law 115-78
115th Congress

                                 An Act


 
 To provide for consideration of the extension under the Energy Policy 
and Conservation Act of nonapplication of No-Load Mode energy efficiency 
  standards to certain security or life safety alarms or surveillance 
  systems, and for other purposes. <<NOTE: Nov. 2, 2017 -  [S. 190]>> 

    Be it enacted by the Senate and House of Representatives of the 
United States of America in Congress assembled, <<NOTE: Power And 
Security Systems (PASS) Act. 42 USC 6201 note.>> 
SECTION 1. SHORT TITLE.

    This Act may be cited as the ``Power And Security Systems (PASS) 
Act''.
SEC. 2. EXTENSION OF NONAPPLICATION OF NO-LOAD MODE ENERGY 
                    EFFICIENCY STANDARD TO CERTAIN SECURITY OR 
                    LIFE SAFETY ALARM OR SURVEILLANCE SYSTEMS.

    (a) Section 325(u)(3)(D)(ii) of the Energy Policy and Conservation 
Act (42 U.S.C. 6295(u)(3)(D)(ii)) is amended--
            (1) by striking ``2015'' each place it appears and inserting 
        ``2021''; and
            (2) by striking ``2017'' and inserting ``2023''.

    (b) Section 325(u)(3)(E) of the Energy Policy and Conservation Act 
(42 U.S.C. 6295(u)(3)(E)) is amended--
            (1) in clause (ii), by striking ``July 1, 2017,'' and 
        inserting ``the effective date of the amendment under 
        subparagraph (D)(ii)''; and
            (2) by adding at the end the following:
                          ``(iv) Treatment in rule.--In the rule under 
                      subparagraph (D)(ii) and subsequent amendments the 
                      Secretary may treat some or all external power 
                      supplies designed to be connected to a security or 
                      life safety alarm or surveillance system as a 
                      separate

[[Page 131 STAT. 1257]]

                      product class or may extend the nonapplication 
                      under clause (ii).''.
","Public Law 115-78
115th Congress

An Act to Extend Energy Efficiency Standards for Security and Life Safety Alarms

Be it enacted by the Senate and House of Representatives of the United States of America in Congress assembled,

SECTION 1. SHORT TITLE.

This Act may be cited as the ""Power And Security Systems (PASS) Act"".

SEC. 2. EXTENSION OF NONAPPLICATION OF NO-LOAD MODE ENERGY EFFICIENCY STANDARD TO CERTAIN SECURITY OR LIFE SAFETY ALARM OR SURVEILLANCE SYSTEMS.

(a) Amendment to the Energy Policy and Conservation Act:
- Extends the nonapplication of energy efficiency standards for certain security or life safety alarms or surveillance systems from 2015 to 2021 and from 2017 to 2023.

(b) Additional amendment:
- Modifies rules for external power supplies connected to security or life safety systems."
"Public Law 115-20
115th Congress

                            Joint Resolution


 
  Providing for congressional disapproval under chapter 8 of title 5, 
United States Code, of the final rule of the Department of the Interior 
relating to ``Non-Subsistence Take of Wildlife, and Public Participation 
        and Closure Procedures, on National Wildlife Refuges in 
           Alaska''. <<NOTE: Apr. 3, 2017 -  [H.J. Res. 69]>> 

    Resolved by the Senate and House of Representatives of the United 
States of America in Congress assembled, That Congress disapproves the 
rule submitted by the Department of the Interior relating to ``Non-
Subsistence Take of Wildlife, and Public Participation and Closure 
Procedures, on National Wildlife Refuges in Alaska'' (81 Fed. Reg. 52247 
(August 5, 2016)), and such rule shall have no force or effect.
","Joint Resolution

Filing Objection: This joint resolution allows Congress to express disapproval of a final rule created by the Department of the Interior about the hunting of wildlife and public participation and closure procedures on national wildlife refuges in Alaska. 

Decision: Congress disapproves the rule submitted by the Department of the Interior and declares that the rule will not be enforced."
"Public Law 114-260
114th Congress

                                 An Act


 
 To strike the sunset on certain provisions relating to the authorized 
  protest of a task or delivery order under section 4106 of title 41, 
       United States Code. <<NOTE: Dec. 14, 2016 -  [H.R. 5995]>> 

    Be it enacted by the Senate and House of Representatives of the 
United States of America in Congress assembled, <<NOTE: GAO Civilian 
Task and Delivery Order Protest Authority Act of 2016.>> 
SECTION 1. <<NOTE: 41 USC 101 note.>>  SHORT TITLE.

    This Act may be cited as the ``GAO Civilian Task and Delivery Order 
Protest Authority Act of 2016''.
SEC. 2. ORDERS.

    Section 4106(f) of title 41, United States Code, is amended by 
striking paragraph (3).","Repealing Sunset Provisions for Task and Delivery Order Protests: This law removes the expiration date for certain rules regarding the authorized challenge of a task or delivery order under section 4106 of title 41, United States Code.

Short Title: This law is known as the ""GAO Civilian Task and Delivery Order Protest Authority Act of 2016.""

Order Amendments: Section 4106(f) of title 41, United States Code, is changed by removing paragraph (3)."
"SECTION 11 of Delhi Lands (Restrictions on Transfer) Act, 1972
11. Power to make rules.-
(1) The Administrator may, by notification in the Official Gazette, make rules for carrying out the purposes of this Act.
(2) Without prejudice to the generality of the foregoing provision, such rules may provide for all or any of the following matters, namely:-
(a) the particulars which an application to be made under sub-section (1) of section 5 shall contain;
(b) the authority to which an appeal may be filed under sub-section (1) of section 6, the form in which such appeal may be filed and the particulars which such appeal shall contain;
(c) any other matter which is required to be, or may be, prescribed.
(3) Every rule made under this section shall be laid, as soon as may be after it is made, before each House of Parliament, while it is in session, for a total period of thirty days which may be comprised in one session or in two or more successive sessions, and if, before the expiry of the session immediately following the session or the successive sessions aforesaid, both Houses agree in making any modification in the rule or both Houses agree that the rule should not be made, the rule shall thereafter have effect only in such modified form or be of no effect, as the case may be; so, however, that any such modification or annulment shall be without prejudice to the validity of anything previously done under that rule.","Simplified text: Rule-making Power:
The Administrator can create rules through an official announcement in the Official Gazette to support the implementation of this Act.

Scope of Rules:
These rules can cover various matters, including:
- What information an application under section 5(1) should include.
- The process for filing appeals under section 6(1), including the authority to which appeals can be submitted, the format for appeals, and the necessary details.
- Any other issues that need to be specified or can be specified.

Approval Process:
Every rule established under this section must be presented to both Houses of Parliament within 30 days of its formulation, during a parliamentary session. If both Houses agree to modify or reject the rule within a reasonable period, the rule will either be amended accordingly or become invalid. However, any changes or annulments will not affect actions taken based on the rule before that point."
"SECTION 48 of Arbitration and Conciliation Act, 1996
The Arbitration and Conciliation Act, 1996
48. Conditions for

enforcement of foreign awards.
1.  

  Enforcement

of a foreign award may be refused, at the request of the party against whom it

is invoked, only if that party furnishes to the court proof that-
a.   the parties to (tic

agreement referred to in section 44 were, under the law applicable to them,

under some incapacity. or the said agreement is not valid under the law to

which the parties have subjected it or, failing any indication thereon, under

the law of the country where the award was made; or
b.   the party against

whom the award is invoked was not given proper notice of the appointment of the

arbitrator or of the arbitral proceedings or was otherwise unable to present

his case; or
c.   the award deals with a

difference not contemplated by or not failing within the terms of the

submission to arbitration, or it contains decisions on matters beyond the scope

of the submission to arbitration: Provided that, if the decisions on matter

submitted to arbitration can be separated from those not so submitted, that

pail of the award which contains decisions on matters submitted to arbitration

may be enforced; or
d.   the composition of

the arbitral authority or the arbitral procedure was not in accordance with the

agreement of the parties, or, failing such agreement, was not in accordance

with the law of the country where the arbitration took place; or
e.   the award has not yet

become binding on the parties, or has been set aside or suspended by a

competent authority of the country in which. or under the law of which, that

award was made.
1.  


2.  

  Enforcement

of an arbitral award may also be refused if the Court finds that-
a.   the subject-matter of

the difference is not capable of settlement by arbitration under the law of

India; or
b.   the enforcement of

the award would be contrary to the public policy of India.
Explanation.-Without

prejudice to the generality of clause (b), it is hereby declared, for the

avoidance of any doubt, that an award is in conflict with the public policy of

India if the making of the award was induced or affected by fraud or

corruption.
1.  


2.  


3.  

  If

an application for the setting aside or suspension of the award has been made

to a competent authority referred to in clause (e) of sub-section (1) the Court

may, if it considers it proper, adjourn the decision on the enforcement of the

award and may also, on the application of the party claiming enforcement of the

award, order the other party to give suitable security.","Simplified text: Conditions for Enforcement of Foreign Awards under the Arbitration and Conciliation Act, 1996: 

Refusal of Enforcement: If a party against whom a foreign award is being enforced provides proof to the court that:

a. The parties to the agreement were under some incapacity according to the applicable law, or the agreement is not valid as per the law they chose or, if unspecified, under the law of the country where the award was made.
b. The party was not properly notified about the arbitrator's appointment or the proceedings, or could not present their case.
c. The award addresses a matter not included in the arbitration agreement or goes beyond its scope. However, if parts can be separated, the enforceable portion may be enforced.
d. The composition of the arbitral authority or the procedure did not follow the parties' agreement or, if absent, the law of the arbitration's location.
e. The award is not yet binding, or has been annulled or suspended by the relevant authority in the award's country or under its legal system.

Additional Conditions for Refusal: The court may refuse to enforce an arbitral award if it finds that:

a. The legal subject matter cannot be settled through arbitration under Indian law.
b. Enforcing the award contradicts Indian public policy.
- Fraud or corruption influenced the award-making process.

Application Process: 
- If there is an ongoing application to set aside or suspend the award, the court may postpone the enforcement decision. 
- The court can require the party seeking enforcement to provide appropriate security upon request."
"1.(1)ThisAct may be called the Bharatiya Sakshya Adhiniyam, 2023.
(2) It applies to all judicial proceedings in or before any Court, including Courts-martial, but not to affidavits presented to any Court or officer, nor to proceedings before an arbitrator. 
(3) ItshallcomeintoforceonsuchdateastheCentralGovernmentmay,bynotification in the Official Gazette, appoint.","Short Title and Application:
1. This law is called the Bharatiya Sakshya Adhiniyam, 2023.
2. It applies to all legal proceedings in any court, including military courts, but not to written statements made under oath presented to a court or officer, or to proceedings before an arbitrator.
3. It will come into effect on the date specified by the Central Government in the Official Gazette."
"Subject to subsection (5), the only purposes for which fences may be erected under subsection (2) are
(a) the conservation, protection and improvement of the physical and natural environment of the Common and its suitability for recreation;
(b) the preservation of trees on the Common;
(c) the prevention of the risk of fire on the Common;
(d) the prevention of accidents or injury or other damage to health at any place, which is in the opinion of the Trust a source of danger, on the Common;
(e) any other purpose necessary, in the reasonable opinion of the Trust, for the furtherance of the primary objects.","Restrictions on Erecting Fences: Only certain purposes are allowed for putting up fences, unless subsection (5) says otherwise. These purposes are:

Conservation and Recreation: To protect and enhance the natural and physical environment of the Common and make it suitable for recreational activities.
Tree Preservation: To safeguard the trees on the Common.
Fire Prevention: To minimize the risk of fires on the Common.
Safety: To prevent accidents, injuries, or health risks in areas that the Trust considers dangerous on the Common.
Other Necessary Purposes: For any other reasons that the Trust believes are essential for achieving its main goals."
"Public Law 115-155
115th Congress

                                 An Act


 
To designate the facility of the United States Postal Service located at 
   123 Bridgeton Pike in Mullica Hill, New Jersey, as the ``James C. 
 `Billy' Johnson Post Office Building''. <<NOTE: Mar. 23, 2018 -  [H.R. 
                                4285]>> 

    Be it enacted by the Senate and House of Representatives of the 
United States of America in Congress assembled,
SECTION 1. JAMES C. ``BILLY'' JOHNSON POST OFFICE BUILDING.

    (a) Designation.--The facility of the United States Postal Service 
located at 123 Bridgeton Pike in Mullica Hill, New Jersey, shall be 
known and designated as the ``James C. `Billy' Johnson Post Office 
Building''.
    (b) References.--Any reference in a law, map, regulation, document, 
paper, or other record of the United States to the facility referred to 
in subsection (a) shall be deemed to be a reference to the ``James C. 
`Billy' Johnson Post Office Building''.","Naming of Post Office Building: The facility of the United States Postal Service at 123 Bridgeton Pike in Mullica Hill, New Jersey, is named the ""James C. 'Billy' Johnson Post Office Building."" Any references to this facility in official documents will be considered as referring to the ""James C. 'Billy' Johnson Post Office Building."""
"SECTION 144 of Central Goods and Services Tax Act, 2017
The Central Goods and Services Tax Act, 2017
144. Presumption as to documents in certain cases.-
Where any document-
(i) is produced by any person under this Act or any other law for the time being in force; or
(ii) has been seized from the custody or control of any person under this Act or any other law for the time being in force; or
(iii) has been received from any place outside India in the course of any proceedings under this Act or any other law for the time being in force, and such document is tendered by the prosecution in evidence against him or any other person who is tried jointly with him, the court shall-
(a) unless the contrary is proved by such person, presume-
(i) the truth of the contents of such document;
(ii) that the signature and every other part of such document which purports to be in the handwriting of any particular person or which the court may reasonably assume to have been signed by, or to be in the handwriting of, any particular person, is in that person's handwriting, and in the case of a document executed or attested, that it was executed or attested by the person by whom it purports to have been so executed or attested;
(b) admit the document in evidence notwithstanding that it is not duly stamped, if such document is otherwise admissible in evidence.","Simplified text:
Presumption About Documents:
If a document:
(a) is given by someone under this Act or any other law,
(b) is taken from someone's possession under this Act or any other law,
(c) is obtained from outside India in a legal proceeding under this Act or any other law,
and if this document is presented as evidence by the prosecution against that person or someone tried with them, the court will:
(a) assume the content of the document is true unless proven otherwise by that person,
(b) assume that the signature and any part of the document said to be in someone's handwriting is indeed that person's, and in case of a signed document, it was signed by the person it claims to be signed by,
(c) allow the document as evidence even if it's not properly stamped, as long as it's admissible in other ways."
"SECTION 9 of Andhra Pradesh and Mysore (Transfer of Territory) Act, 1968
The Andhra Pradesh and Mysore (Transfer of Territory) Act, 1968
9. Extension of jurisdiction of Andhra Pradesh High Court.-
(1) As from the appointed day,-
(a) the jurisdiction of the High Court of Andhra Pradesh shall extend to the transferred territory; and  (b) the High Court of Mysore shall have no jurisdiction in respect of the said territory.
(2) If, immediately before the appointed day, there is any proceeding relatable to the transferred territory pending in the High Court of Mysore, then, notwithstanding anything contained in sub-section (1), such proceeding shall be heard and disposed of by that High Court.
(3) Any order made by the High Court of Mysore in any proceeding with respect to which that High Court exercises jurisdiction by virtue of sub-section (2) shall, for all purposes, have effect, not only as an order of the High Court of Mysore but also as an order made by the High Court of Andhra Pradesh.
(4) For the purposes of this section,-
(a) proceedings shall be deemed to be pending in the High Court of Mysore until that Court has disposed of all issues between the parties, including any issues with respect to the taxation of the costs of the proceedings and shall include appeals, applications for leave to appeal to the Supreme Court, applications for review, petitions for revision and petitions for writs;
(b) references to a High Court shall be construed as including references to a Judge or division court thereof, and references to an order made by a court or a Judge shall be construed as including references to a sentence, judgment or decree passed or made by that court or Judge.","Simplified text: Jurisdiction of High Courts:
As of a specified day, the Andhra Pradesh High Court will have authority over the transferred territory, and the Mysore High Court will not have jurisdiction over that territory.
Pending Proceedings:
If there are any ongoing cases related to the transferred territory in the Mysore High Court before the specified day, those cases will continue to be heard and concluded by the Mysore High Court.
Transition of Orders:
Any orders issued by the Mysore High Court regarding such cases will be considered valid orders of the Andhra Pradesh High Court after the transition.
Definitions:
In this section,
- Ongoing cases include appeals, requests for Supreme Court appeal permission, review applications, revision petitions, and writ petitions.
- Mention of a High Court also includes mentioning a judge or a divisional court, and references to orders by a court or judge also include sentences, judgments, or decrees."
