legal_text,simplified_text
"SECTION 24 of Delhi Municipal Council Act, 1957
24. Officers, etc., at elections not to act for candidates or to influence voting.
(1) No person who is a returning officer, or an assistant returning officer or a presiding officer or polling officer at an election, or an officer or clerk appointed by the returning officer or the presiding officer to perform any duty in connection with an election or a member of a police force shall in the conduct or management of the election do any act (other than the giving of votes) for the furtherance of the prospects of the election of a candidate.
(2) No such person as aforesaid shall endeavour
(a) to persuade any person to give his vote at an election; or
(b) to dissuade any person from giving his vote at an election; or
(c) to influence the voting of any person at an election in any manner.
(3) Any person who contravenes the provisions of sub-section (1) or sub-section (2) shall be punishable with imprisonment for a term which may extend to six months, or with fine, or with both.","Simplified text:
Officers' Conduct During Elections:
- Any person involved in the election process (like a returning officer, presiding officer, or a police officer) should not do anything that helps a candidate's chances, except for assisting people in voting.
- They should not try to convince or discourage anyone from voting, or try to influence someone's vote in any way.
Consequences of Breaking the Rules:
- If anyone breaks these rules, they could face up to six months in jail, a fine, or both.

Please let me know if you need further assistance in simplifying legal texts."
"SECTION 25 of Delhi Municipal Council Act, 1957
25. Prohibition of canvassing in or near polling station and of public meeting on electionday.
(1) No person shall, on the date or dates on which the poll is taken at any polling station, commit any of the following acts within the polling station or in any public or private place within a distance of one hundred yards of the polling station, namely:
(a) canvassing for votes; or
(b) soliciting the vote of any elector; or
(c) persuading any elector not to vote for any particular candidate; or
(d) persuading any elector not to vote at the election; or
(e) exhibiting any notice or sign (other than an official notice) relating to the election.
(2) No person shall convene, hold or attend any public meeting within any ward on the date or dates on which a poll is taken for an election in that ward.
(3) Any person who contravenes the provisions of sub-section (1) or sub-section (2) shall be punishable with fine which may extend to two hundred and fifty rupees.
(4) An offence punishable under this section shall be cognizable.","Simplified text: Prohibited Activities on Election Day:
During polling days, certain actions are not allowed near polling stations or in nearby areas (within a distance of one hundred yards). These include:
- Asking for votes.
- Trying to persuade voters to vote for or against a specific candidate or to not vote at all.
- Displaying any election-related signs except for official notices.

Public Meetings:
No public meetings are permitted in any ward on election days in that ward.

Penalties:
Anyone who breaks these rules may face a fine of up to two hundred and fifty rupees. Such an offense is considered serious and can be dealt with immediately."
"SECTION 26 of Delhi Municipal Council Act, 1957
26. Penalty for disorderly conduct in or near polling station.
(1) No person shall, on the date or dates on which a poll is taken at any polling station
(a) use or operate within or at the entrance of the polling station or in any public or private place in the neighbourhood thereof any apparatus for amplifying or reproducing the human voice, such as a megaphone or a loud-speaker; or
(b) shout or otherwise act in a disorderly manner, within or at the entrance of the polling station or in any public or private place in the neighbourhood thereof;
so as to cause annoyance to any person visiting the polling station for the poll, or so as to interfere with the work of the officer and other persons on duty at the polling station.
(2) Any person who contravenes or wilfully aids or abets the contravention of the provisions of sub- section (1), shall be punishable with imprisonment for a term which may extend to three months, or with fine, or with both.
(3) If the presiding officer of a polling station has reason to believe that any person is committing or has committed an offence punishable under this section, he may direct any police officer to arrest such person, and thereupon the police officer shall arrest him.
(4) Any police officer may take such step and use such force, as may be reasonably necessary for preventing any contravention of the provisions of sub-section (1), and may seize any apparatus used for such contravention.
(5) An offence punishable under this section shall be cognizable,","Simplified text: Disorderly Conduct at Polling Stations

No disruptive behavior: People must not use loud sound equipment or behave in a disorderly manner near the polling station that may annoy voters or disrupt the poll workers.

Penalties: Anyone who breaks these rules or helps someone else do so can be put in jail for up to three months, fined, or both.

Arrest: If the polling station head suspects someone is breaking these rules, they can ask the police to arrest that person.

Preventing disruptions: Police can take necessary steps to stop any disruptions and seize equipment used for causing disruptions.

Serious offense: Breaking these rules is a serious offense that police can take action on without needing to get a warrant."
"SECTION 29 of Delhi Municipal Council Act, 1957
29. Removal of ballot papers from polling station to be an offence.
(1) Any person who at an election fraudulently takes or attempts to take a ballot paper out of a polling station, or wilfully aids or abets the doing of any such act, shall be punishable with imprisonment for a term which may extend to one year, or with fine which may extend to five hundred rupees, or with both.
(2) If the presiding officer of a polling station has reason to believe that any person is committing or has committed an offence punishable under sub-section (1), such officer may, before such person leaves the polling station, arrest or direct a police officer to arrest such person and may search such person or cause him to be searched by a police officer:
Provided that when it is necessary to cause a women to be searched, the search shall be made by another woman with strict regard to decency.
(3) Any ballot paper found upon the person arrested on search or a ballot box or a voting machine or part thereof found being carried away by a person outside the polling station shall be made over for safe custody to a police officer by the presiding officer or when the search is made by a police officer, shall be kept by such officer in safe custody.
(4) An offence punishable under sub-section (1) shall be cognizable.","Simplified text: 

Section 29 of Delhi Municipal Council Act, 1957: 
1. Taking Ballot Papers: It is a crime to fraudulently take or attempt to take a ballot paper from a polling station, or help someone do so. Punishment could be imprisonment for up to one year, a fine of up to five hundred rupees, or both.
2. Arrest and Search: If the presiding officer of a polling station suspects someone of committing such an offense, they can arrest the person before they leave the station, or ask a police officer to do so. They can also search the person, making sure to respect privacy and decency, especially when searching women.
3. Safe Custody: Any ballot papers found with the arrested person, or any voting equipment being taken from the station, must be given to a police officer for safekeeping.
4. Offense Type: Offenses under this section will be treated as cognizable."
"SECTION 30 of Delhi Municipal Council Act, 1957
30. Other offences and penalties therefor.
(1) A person shall be guilty of an electoral offence if at any election he
(a) fraudulently defaces or destroys any nomination paper; or
(b) fraudulently defaces, destroys or removes any list, notice or other document affixed by or under the authority of the returning officer; or
(c) fraudulently defaces or destroys any ballot paper or the official mark on any ballot paper; or
(d) without due authority supplies any ballot paper to any person or receives any ballot paper from any person or is in possession of any ballot paper; or
(e) fraudulently puts into any ballot box anything other than the ballot paper which he is authorised by law to put in; or
(f) without due authority destroys, takes, opens or otherwise interferes with any ballot box or ballot paper then in use for the purposes of the election; or
(g) fraudulently or without due authority, as the case may be, attempts to do any of the foregoing acts or wilfully aids or abets the doing of any such acts.
(2) Any person guilty of an offence under this section shall
(a) if he is a returning officer or an assistant returning officer or a presiding officer or a polling officer or any other officer or clerk employed on official duty in connection with the election, be punishable with imprisonment for a term which may extend to two years, or with fine, or with both;
(b) if he is any other person, be punishable with imprisonment for a term which may extend to six months, or with fine, or with both.
(3) For the purposes of this section, a person shall be deemed to be on official duty if his duty is to take part in the conduct of any election or part of an election including the counting of votes or to be responsible after an election for the used ballot papers and other documents in connection with such election.
(4) An offence punishable under clause (b) of sub-section (2) shall be cognizable.
(5) No court shall take cognizance of any offence under section 24, or under section 28, or under clause (a) of sub-section (2) of this section unless there is a complaint made by order of, or under authority from, the 1[Election Commission].","Simplified text: Electoral Offences and Penalties

Committing Electoral Offences:
A person will be committing an electoral offence if, during an election, they:

Fraudulently damage or destroy any nomination paper.
Fraudulently damage, destroy, or remove any list, notice, or document put up by the returning officer.
Fraudulently damage or destroy any ballot paper or the official mark on a ballot paper.
Illegally provide or receive a ballot paper or have one without authorization.
Fraudulently place something other than an authorized ballot paper into a ballot box.
Illegally interfere with a ballot box or ballot paper during an election.
Attempt to commit any of the above acts fraudulently or without authorization, or knowingly help or encourage someone else to commit these acts.

Penalties for Offences:
If a person is found guilty of an offence under this law:

Election officials or staff involved in the election process could face up to two years in prison, a fine, or both.
Any other person could face up to six months in prison, a fine, or both.

Definition of Official Duty:
For this law, a person is considered to be on official duty if they are involved in conducting an election, including vote counting, or responsible for managing used ballot papers and related documents after an election.

Legal Matters:
Offences punishable under certain sections of this law are serious and can be dealt with by the court without the need for a direct complaint, as long as authorized by the Election Commission."
"SECTION 31 of Delhi Municipal Council Act, 1957
31. Power to make rules regulating the election of councillors and aldermen.
(1) The Central Government may make rules to provide for or regulate all or any of the following matters 2[for the
purpose of preparation, revision, and maintenance of electoral rolls of wards and holding elections] of councillors 3*** under this Act, namely:
4[(a) the particulars to be entered in the electoral rolls;
(aa) the preliminary publication of electoral rolls;
(ab) the manner in which and the time within which claims and objections as to entries in electoral rolls may be preferred;
(ac) the manner in which notices of claims or objections shall be published;
(ad) the place, date and time at which claims or objections shall be heard and the manner in which claims or objections shall be heard and disposed of;
1. Subs. by Act 67 of 1993, s. 25, for ""Director of Municipal Elections"" (w.e.f. 1-10-1993).
2. Subs. by Act 55 of 1974, s. 7, for ""for the purpose of holding elections"" (w.e.f. 10-1-1975).
3. The words ""and alderman"" omitted by Act 67 of 1993, s. 26 (w.e.f. 1-10-1993).
4. Subs. by Act 55 of 1974, s. 7, for clause (a) (w.e.f. 10-1-1975).
(ae) the final publication of electoral rolls;
(af) the revision and correction of electoral rolls and inclusion of names therein;
(ag) the manner in which and the purpose for which the electoral roll of 1[an assembly constituency] may be used;
(ah) the correction of electoral rolls on change of extent or boundaries of wards;]
(b) the appointment of returning officers, assistant returning officers, presiding officers and polling officers for the conduct of elections;
(c) the nomination of candidates, form of nomination papers, objections to nomination and scrutiny of nominations;
(d) the deposits to be made by candidates, time and manner of making such deposits and the circumstances under which such deposits may be returned to candidates or forfeited to the Corporation;
(e) the withdrawal of candidatures;
(f) the appointment of agents of candidates;
(g) the procedure in contested and uncontested elections and the special procedure at elections in wards where any seat is reserved for the Scheduled Castes 2[and women];
(h) the date, time and place for poll and other matters relating to the conduct of elections including
(i) the appointment of polling stations for each ward,
(ii) the hours during which the polling station shall be kept open for the casting of votes, (iii) the printing and issue of ballot papers,
(iv) the checking of voters by reference to the electoral roll,
(v) the marking with indelible ink of the left forefinger or any other finger or limb of the voter and prohibition of the delivery of any ballot paper to any person if at the time such person applies for such paper he has already such mark so as to prevent personation of voters,
(vi) the manner in which votes are to be given and in particular in the case of illiterate voters or of voters under physical or other disability,
(vii) the procedure to be followed in respect of challenged votes and tendered votes,
(viii) the scrutiny of votes, counting of votes, the declaration of the results and the procedure in case of equality of votes or in the event of a councillor being elected to represent more than one ward,
(ix) the custody and disposal of papers relating to elections,
(x) the suspension of polls in case of any interruption by riot, violence or any other sufficient cause and the holding of a fresh poll,
(xi) the holding of a fresh poll in the case of destruction of or tampering with ballot boxes before the count,
(xii) the countermanding of the poll in the case of the death of a candidate before the poll;
3[(hh) the requisitioning of premises, vehicles, vessels or animals, payment of compensation in connection with such requisitioning, eviction from requisitioned premises and release of premises from requisition;]
1. Subs. by Act 67 of 1993, s. 26, for ""a parliamentary constituency"" (w.e.f. 1-10-1993).
2. Ins. by s. 26, ibid. (w.e.f. 1-10-1993).
3. Ins. by Act 42 of 1961, s. 5 (w.e.f. 12-9-1961).
(j) the fee to be paid on an election petition;
(k) any other matter 2[relating to electoral rolls or elections] or election disputes in respect of which the Central Government deems it necessary to make rules under this section or in respect of which this Act makes no provision or makes insufficient provision and provision is, in the opinion of the Central Government necessary.
(2) In making any rule under this section the Central Government may provide that any contravention thereof shall be punishable with fine which may extend to one hundred rupees.","Simplified text: Power to Make Election Rules
The Central Government can create rules to manage the election process for councillors. These rules cover various aspects such as:
- Details to include in electoral rolls
- Publishing preliminary and final electoral rolls
- Handling claims and objections regarding entries in electoral rolls
- Appointment of officials for election process
- Nomination procedures for candidates
- Conduct of elections, including polling station arrangements and voting procedures
- Handling disputes and challenges related to elections
- Requisitioning of premises or assets for election purposes
- Fees for filing election petitions
- Any other necessary matters related to elections or electoral rolls not covered adequately in the Act.

Punishment for Rule Violations: Violation of these rules may result in a fine of up to one hundred rupees as determined by the Central Government."
"SECTION 32 of Delhi Municipal Council Act, 1957
3[32. Oath or affirmation.
(1) Every councillor and every person nominated under sub-clause (i) of clause (b) of sub-section (3) of section 3, before taking his seat, make and subscribe at a meeting of the Corporation an oath or affirmation according to the following form, namely:
""I, A. B. having been nominated under sub-clause (i) of clause (b) of / nominated under sub-clause (i) of clause (b) of sub-section (3) of section 3 as representative in
the Municipal Corporation of Delhi, do swear in the name of God that I will bear true faith and allegiance to the
solemnly affirm
Constitution of India as by law established and I will faithfully discharge the duty upon which I am about to enter.""
(2) If a person sits or votes as a councillor or sits as a representative before he has complied with the requirements of sub-section (1) he shall be liable in respect of each day on which he sits or votes as the case may be, to a penalty of three hundred rupees to be recovered as arrears of tax under this Act.]","Simplified text: Oath or Affirmation:
Before taking their seat, every council member and nominated person in the Delhi Municipal Corporation Act of 1957 must make the following oath or affirmation at a meeting of the Corporation:
""I, [Name], solemnly swear/affirm that I will uphold the Constitution of India and faithfully fulfill my duties as a representative in the Municipal Corporation of Delhi.""

Penalty for Non-Compliance:
If a person acts as a council member or representative without taking the oath or affirmation, they will be fined three hundred rupees for each day they sit or vote until they comply with the requirement. The fine will be collected as overdue taxes under this Act."
"SECTION 33 of Delhi Municipal Council Act, 1957
33. Vacation of seats.
(1) If a councillor 5***
(a) becomes subject to any of the disqualifications mentioned in 6[section 9 or sub-section (2) of section 32A or],
1. Omitted by Act 67 of 1993, s. 26 (w.e.f. 1-10-1993).
2. Subs. by Act 55 of 1974, s. 7, for ""relating to elections"" (w.e.f. 10-1-1975).
3. Subs. by Act 67 of 1993, s. 27, for section 32 (w.e.f. 1-10-1993).
4. Ins. by s. 28, ibid. (w.e.f. 1-10-1993).
5. The words ""or an alderman"" omitted by s. 29, ibid. (w.e.f. 1-10-1993).
6. Subs. by s. 29, ibid., for ""section 9 or"" (w.e.f. 1-10-1993).
(b) resigns his seat by writing under his hand addressed to the Mayor and delivered to the Commissioner, his seat shall thereupon become vacant.
(2) If during three successive months, a councillor 1*** is, without permission of the Corporation, absent from all the meetings thereof, the Corporation may declare his seat vacant.
2[(3) If any question arises as to whether a councillor 1*** has become subject to any of the disqualifications mentioned in section 9 or sub-section (2) of section 32A, the question shall be referred for the decision of the Administrator and his decision shall be final.]
3[(4) Before giving any decision on any such question the Administrator shall obtain the opinion of the Election Commission and shall act according to such opinion.]","Simplified text: 
Vacating Seats:

If a councilor:
- Breaks any rules that make them ineligible according to section 9 or sub-section (2) of section 32A; or
- Chooses to resign by informing the Mayor in writing and delivering the notice to the Commissioner,

their seat will become empty.

If a councilor is absent from all meetings of the Corporation for three months in a row without permission, the Corporation has the right to declare their seat vacant.

If there is any doubt about a councilor's eligibility due to the reasons mentioned above, the matter will be referred to the Administrator for a final decision. The Administrator will first consult the Election Commission before making a decision.

(Please note that certain footnotes and references to specific legal acts have been omitted in this simplified version for easier understanding.)"
"SECTION 35 of Delhi Municipal Council Act, 1957
35. Annual election of Mayor and Deputy Mayor.
(1) The Corporation shall at its first meeting in each year elect one of its members to be 2[the Chairperson to be known as] the Mayor and another member to be the Deputy Mayor of the Corporation:
3[Provided that during the duration of the Corporation the office of the Mayor shall be reserved in favour of a member who is a woman for the first year of the Corporation and in favour of a member belonging to a Scheduled Caste for the third year of the Corporation.]
(2) On the occurrence of any vacancy in the office of the Mayor or the Deputy Mayor, the Corporation shall within one month of the occurrence of such vacancy elect one of its members as Mayor or Deputy Mayor, as the case may be.
3[(3) If the vacancy be a casual vacancy in the office of the Mayor and is reserved for woman or for Scheduled Castes, the vacancy shall be filled by electing one of the councillors from amongst women or a member of the Scheduled Castes as the case may be.]","Simplified text: 

Annual Election of Mayor and Deputy Mayor:
Each year, at its first meeting, the Corporation will choose a member as the Mayor and another as the Deputy Mayor.
The Mayor's position will be held by a woman in the first year and by a member of the Scheduled Caste in the third year of the Corporation.
If there is a vacancy in the Mayor or Deputy Mayor position, the Corporation must elect a new member within one month to fill the vacant role.
If a vacancy in the Mayor's position is for a woman or for a member of Scheduled Castes, the position will be filled by electing a female councilor or a Scheduled Caste member, respectively."
"SECTION 39 of Delhi Municipal Council Act, 1957
39. Rural Areas Committee and Education Committee.
(1) In addition to the Standing Committee, 2[and the Wards Committee] referred to in section 44, there shall be a Rural Areas Committee and an Education Committee of the Corporation,
(2) The Rural Areas Committee shall consist of all the councillors elected from the wards situated within the rural areas.
(3) It shall be the duty of the Rural Areas Committee
(a) to make recommendations to the Corporation
(i) in relation to the functions of the Corporation which may be discharged within the rural areas and questions of policy and schemes relating to the development of such areas;
(ii) in relation to taxes which the Corporation proposes to levy in the rural areas; and
(iii) generally in relation to the expenditure that may be incurred by the Corporation for the municipal government in those areas;
(b) to review the progress of work of the Corporation in the rural areas;
(c) to bring to the notice of the appropriate municipal authorities deficiencies in the rural areas and make proposals to those authorities for the removal of such deficiencies;
(d) to discharge such other functions in relation to the rural areas as may be assigned to it by resolution made by the Corporation or by regulations made under this Act.
(4) The Corporation or any of the municipal authorities specified in section 44 shall not take any action, in relation to any of the matters specified in sub-clauses (i), (ii) and (iii) of clause (a) ofsub-section (3) except in consultation with the Rural Areas Committee.
(5) The Education Committee shall consist of seven members of whom such number not exceeding three as may be determined by the Corporation, shall be nominated by the Corporation, from among experts in education who are not members of the Corporation and the rest shall be elected by the members of the corporation from among themselves at the first meeting of the Corporation after each general election or as soon as possible at any other meeting subsequent thereto.
(6) The Education Committee shall exercise and perform such powers, duties and functions in relation to education in Delhi as may be determined by regulations made in this behalf.
(7) The Rural Areas Committee as well as the Education Committee shall at its first meeting in each year elect one of its members 3[who is a councillor to be the Chairman and another member to be the Deputy Chairman].","Simplified text:
Rural Areas Committee and Education Committee:
1. There will be a Rural Areas Committee and an Education Committee, along with the Standing Committee and Wards Committee mentioned in section 44 of the Delhi Municipal Council Act, 1957.
2. The Rural Areas Committee will include all councillors elected from rural wards.
3. Duties of the Rural Areas Committee include:
- Making recommendations to the Corporation on functions, policies, and schemes for rural development.
- Reviewing Corporation's work in rural areas.
- Notifying municipal authorities of rural deficiencies.
- Carrying out other functions assigned by the Corporation or regulations.
4. The Corporation and specified authorities must consult with the Rural Areas Committee on matters related to rural functions, taxes, and expenditures.
5. The Education Committee consists of seven members, including three nominated education experts and four members elected by the Corporation.
6. The Education Committee will have powers and duties related to education in Delhi as specified in regulations.
7. Each year, the Committees will elect a Chairman and Deputy Chairman from their members who are councillors."
"SECTION 40 of Delhi Municipal Council Act, 1957
40. Special and ad hoc committies and ward committees, etc.
(1) The Corporation may constitute as many special and ad hoc committees as it thinks fit for the exercise of any power or discharge of any function which the Corporation may by resolution delegate to them or for inquiring into, reporting or advising upon any matter which the Corporation may refer to them.
(2) Any such committee shall consist of members of the Corporation only:
1. Subs. by Act 42 of 1961, s. 6, for ""Secretary"" (w.e.f. 12-9-1961).
2. Subs. by Act 67 of 1993, s. 34, for certain words (w.e.f. 1-10-1993).
3. Subs. by s. 34, ibid., for ""to be the Chairman and another member to be the Deputy Chairman"" (w.e.f. 1-10-1993).
Provided that an ad hoc committee may with the sanction of the Corporation co-opt not more than three persons who are not members of the Corporation but who in the opinion of the Corporation possess special qualifications for serving on such committee.
(6) Each committee constituted under this section shall elect one of its members 2[who is a councillor] as the Chairman and another member as the Vice-Chairman.
(7) Any matter relating to each of the committees constituted under section 39 or this section, not expressly provided in this Act may be provided by regulations made in this behalf.","Simplified text: Special Committees and Ward Committees:
Setting Up Committees: The Corporation can create special and temporary committees to handle specific tasks or functions delegated by the Corporation. These committees can also investigate, report, or provide advice on matters referred to them by the Corporation.
Committee Composition: These committees will consist only of members of the Corporation, unless an ad hoc committee is given permission to include up to three non-members who are deemed to have expertise relevant to the committee's work.
Leadership: Each committee formed under this section will choose one of its council members as the Chair and another member as the Vice-Chair.
Regulations: Any necessary details regarding the operation of committees created under this section can be specified through regulations."
"SECTION 42 of Delhi Municipal Council Act, 1957
42. Obligatory functions of the Corporation.
3[Subject to the provisions of this Act and any other law for the time being in force, it shall be incumbent] on the Corporation to make adequate provision by any means or measures which it may lawfully use or take, for each of the following matters, namely:
(a) the construction, maintenance and cleansing of drains and drainage works and of public latrines, urinals and similar conveniences;
(c) the scavenging, removal and disposal of filth, rubbish and other obnoxious or polluted matters;
(e) the reclamation of unhealthy localities, the removal of noxious vegetation and generally the abatement of all nuisances;
(f) the regulation of places for the disposal of the dead and the provision and maintenance of places for the said purpose;
(g) the registration of births and deaths;
(h) public vaccination and inoculation;
(i) measures for preventing and checking the spread of dangerous diseases;
(j) the establishment and maintenance of 6*** dispensaries and maternity and child welfare centres and the carrying out of other measures necessary for public medical relief;
7[(jj)) the maintenance including the expansion and upgradation of facilities of the hospitals existing on the date of the commencement of the Delhi Municipal Corporation (Amendment) Act, 1993 (67 of 1993);]
(k) the construction and maintenance of municipal markets and slaughter houses and the regulation of all markets and slaughter houses;.
1. Omitted by Act 67 of 1993, s. 35 (w.e.f. 1-10-1993).
2. Ins. by s. 35, ibid. (w.e.f. 1-10-1993).
3. Subs. by s. 36, ibid., for ""It shall be incumbent"" (w.e.f. 1-10-1993).
4. Omitted by s. 36, ibid. (w.e.f. 1-10-1993).
5. Omitted by s. 36, ibid. (w.e.f. 1-10-1993).
6. The word ""hospitals"" omitted by s. 36, ibid. (w.e.f. 1-10-1993).
7. Ins. by s. 36, ibid. (w.e.f. 1-10-1993).
(l) the regulation and abatement of offensive or dangerous trades or practices;
(m) the securing or removal of dangerous buildings and places;
(n) the construction, maintenance, alteration and improvements of public streets, bridges, culverts, causeways and the like;
(o) the lighting, watering and cleansing of public streets and other public places;
(p) the removal of obstructions and projections in or upon streets, bridges and other public places;
(q) the naming and numbering of streets and premises;
(r) the establishment, maintenance of, and aid to, schools for primary education subject to such grants as may be determined by the Central Government from time to time;
(s) the maintenance of municipal offices;
(t) the laying out or the maintenance of public parks, gardens or recreation grounds;
(v) the maintenance of monuments and memorials vested in any local authority in Delhi immediately before the commencement of this Act or which may be vested in the Corporation after such commencement;
(w) the maintenance and development of the value of all properties vested in or entrusted to the management of the Corporation; and
2[(wa) the preparation of plans for economic development and social justice.]
(x) the fulfilment of any other obligation imposed by or under this Act or any other law for the time being in force.","Simplified text:

Obligatory Functions of the Corporation:
The Corporation must make sure to handle the following matters properly, following the law and any existing regulations:
- Building, maintaining, and cleaning drains, drainage systems, public toilets, and similar facilities.
- Cleaning up and getting rid of waste, garbage, and other harmful or dirty materials.
- Improving unhealthy areas, removing harmful plants, and getting rid of any nuisances.
- Regulating burial places and providing and maintaining places for this purpose.
- Keeping records of births and deaths.
- Providing public vaccination and inoculation services.
- Taking measures to prevent the spread of diseases.
- Operating dispensaries, maternity and child welfare centers, and other medical services for the public.
- Maintaining and upgrading existing hospitals.
- Building and maintaining markets and slaughterhouses, and regulating all such facilities.
- Controlling and reducing offensive or hazardous businesses or practices.
- Securing or removing dangerous structures and locations.
- Building, maintaining, and improving public roads, bridges, and other public structures.
- Lighting, watering, and cleaning public streets and places.
- Clearing obstructions and hazards from public areas.
- Naming and numbering streets and properties.
- Supporting primary education schools, as determined by the Central Government.
- Maintaining municipal offices.
- Developing and maintaining public parks, gardens, and recreation areas.
- Managing monuments and memorials under the Corporation's responsibility.
- Enhancing the value of properties managed by the Corporation.
- Planning for economic development and social justice.
- Fulfilling any other duties required by this Act or any other applicable laws."
"SECTION 43 of Delhi Municipal Council Act, 1957
43. Discretionary functions of the Corporation.
3[Subject to any general or special order of the Government, from time to time, the Corporation may] provide either wholly or in part for all or any of the following matters, namely:
(a) the furtherance of education including cultural and physical education, by measures other than the establishment and maintenance of and aid to, schools for primary education;
(b) the establishment and maintenance of, and aid to, libraries, museums, art galleries, botanical or zoological collections;
(c) the establishment and maintenance of, and aid to, stadia, gymnasia, a kharas and places for sports and games;
(d) the planting and care of trees on roadsides and elsewhere;
(e) the surveys of buildings and lands;
(f) the registration of marriages;
(g) the taking of a census of population;
(h) the civic reception to persons of distinction;
(i) the providing of music or other entertainments in public places or places of public resort and the establishment of theatres and cinemas;
(j) the organisation and management of fairs and exhibitions;
1. Omitted by Act 67 of 1993, s. 36 (w.e.f. 1-10-1993).
2. Ins. by s. 36, ibid. (w.e.f. 1-10-1993).
3. Subs. by s. 37, ibid., for ""The Corporation may in its discretion"" (w.e.f. 1-10-1993).
(k) the acquisition of movable or immovable property for any of the purposes before mentioned, including payment of the cost of investigations, surveys or examinations in relation thereto for the construction or adaptation of buildings necessary for such purposes;
(l) the construction and maintenance of
(i) rest-houses,
(ii) poor houses,
(iii) infirmaries,
(iv) children's homes,
(v) houses for the deaf and dumb and for disabled and handicapped children,
(vi) shelters for destitute and disabled persons,
(vii) asylums for persons of unsound mind;
(m) the construction and maintenance of cattle pounds;
(n) the building or purchase and maintenance of dwelling houses for municipal officers and other municipal employees;
(o) any measures for the welfare of the municipal officers and other municipal employees or any class of them including the sanctioning of loans to such officers and employees or any class of them for construction of houses and purchase of vehicles;
(p) the organisation or management of chemical or bacteriological laboratories for the examination or analysis of water, food and drugs for the detection of diseases or research connected with public health or medical relief;
(q) the provision for relief to destitute and disabled persons;
(r) the establishment and maintenance of veterinary hospitals;
(s) the organisation, construction, maintenance and management of swimming pool, public wash houses, bathing places and other institutions designed for the improvement of public health;
(t) the organisation and management of farms and dairies within or without Delhi for the supply, distribution and processing of milk and milk products for the benefit of the residents of Delhi;
(u) the organisation and management of cottage industries, handicraft centres and sales emporia;
(v) the construction and maintenance of warehouses and godowns;
(w) the construction and maintenance of garages, sheds and stands for vehicles and cattle biers;
(x) the provision for unfiltered water supply;
(y) the improvement of Delhi in accordance with improvement schemes approved by the Corporation;
(z) the provision of housing accommodation for the inhabitants of any area or for any class of inhabitants; and
(za) any measure not hereinbefore specifically mentioned, likely to promote public safety, health, convenience or general welfare.","Simplified text: Discretionary Functions of the Corporation:
Under the Delhi Municipal Council Act, 1957, the Corporation may decide to support various activities including:
Education Enhancement: Promoting education, cultural and physical education, in ways other than setting up schools for primary education.
Cultural and Recreational Facilities: Establishing and supporting libraries, museums, art galleries, recreational venues like stadia, and spaces for sports and games.
Environmental Efforts: Planting and caring for trees along roads and other areas.
Community Services: Conducting building and land surveys, registering marriages, and conducting population censuses.
Community Events: Hosting events to honor distinguished individuals, offering music and entertainments in public areas, and organizing fairs and exhibitions.
Property Management: Acquiring movable or immovable property for mentioned purposes, constructing and maintaining various facilities like rest houses, shelters for the needy, and veterinary hospitals.
Employee Welfare: Providing welfare measures for municipal employees, organizing laboratories for health-related research, and offering relief to the destitute and disabled.
Health Initiatives: Managing facilities like swimming pools, bathhouses, and farms for the benefit of public health.
Infrastructure Development: Building facilities like warehouses, garages, and housing accommodation for residents.
General Public Welfare: Taking any actions that enhance public safety, health, convenience, or general welfare, even if not specifically listed above."
"SECTION 45 of Delhi Municipal Council Act, 1957
45. Constitution of the Standing Committee.
1[(1) The Standing Committee shall consist of
(i) six members elected by the councillors from among themselves at the first meeting of the Corporation;
(ii) one member each elected by the members of each Wards Committee from among themselves at the first meeting of the Wards Committee;
after each general election or as soon as possible at any other meeting subsequent thereto.]
(2) On and 2[from such date as may be determined by the Corporation by resolution] the Standing Committee shall be deemed to have been constituted.
3[(3) One-half of the members referred to in clause (i) of sub-section (1) and one-half of the members referred to in clause (ii) of that sub-section shall retire on the expiration of one year from the date of the constitution of the Standing Committee after the commencement of the Delhi Municipal Corporation (Amendment) Act, 1993 (27 of 1993), and for that purpose they shall be selected by lot from amongst their respective categories before the said expiration in such manner as the Chairman of the Standing Committee may determine;]
(4) During each succeeding year the members who have been longest in office shall retire therefrom:
Provided that in the case of a member who has been re-elected the term of his office shall for the purpose of this sub-section be computed from the date of his re-election.
4[(5) The Corporation or the concerned Wards Committee as the case may be, shall in a meeting held immediately before the occurrence of the vacancies caused by the retirement of the members undersub-section (3) or sub-section (4), elect the requisite member or members from amongst the councillors or from amongst members of the Wards Committee, as the case may be, to fill up those vacancies.]
(6) Any councillor 5*** who ceases to be a member of the Standing Committee shall be eligible forre-election.","Simplified text: Committee Membership
The Standing Committee is made up of the following members:
Six members chosen by the councillors during the first Corporation meeting.
One member from each Wards Committee chosen by the committee members at their first meeting after each general election.
The Standing Committee is considered established based on a resolution passed by the Corporation.
Half of the members from both categories (councillors and Wards Committee members) retire after one year from the Standing Committee's formation.
Subsequent retirements are based on length of service, with re-elected members' terms starting from their re-election.
Vacancies caused by retirements are filled by the Corporation or concerned Wards Committee in a meeting before the vacancies occur.
Any councillor who is no longer a Standing Committee member can be re-elected."
